stage,x0,y0,w,h,x1,y1,scale_x_idx_per_outpix,scale_y_idx_per_outpix,iou,dice,hamming,intersection,union,target_sum,pred_sum
stage3,45,57,135,72,179,128,1.2072072072072073,1.126984126984127,0.9798966111430213,0.9898462431099507,0.01953125,6824,6964,6925,6863
stage3,48,57,132,70,179,126,1.1801801801801801,1.0952380952380953,0.9798792756539235,0.9898373983739838,0.01953125,6818,6958,6925,6851
stage3,47,57,133,70,179,126,1.1891891891891893,1.0952380952380953,0.9798792756539235,0.9898373983739838,0.01953125,6818,6958,6925,6851
stage3,46,57,134,67,179,123,1.1981981981981982,1.0476190476190477,0.9798590130916415,0.9898270600203459,0.01953125,6811,6951,6925,6837
stage3,45,57,135,67,179,123,1.2072072072072073,1.0476190476190477,0.9798590130916415,0.9898270600203459,0.01953125,6811,6951,6925,6837
stage3,46,56,135,74,180,129,1.2072072072072073,1.1587301587301588,0.9798532162901137,0.9898241023404565,0.01953125,6809,6949,6925,6833
stage3,50,56,130,69,179,124,1.162162162162162,1.0793650793650793,0.9798387096774194,0.9898167006109979,0.01953125,6804,6944,6925,6823
stage3,49,56,131,69,179,124,1.1711711711711712,1.0793650793650793,0.9798387096774194,0.9898167006109979,0.01953125,6804,6944,6925,6823
stage3,50,55,131,74,180,128,1.1711711711711712,1.1587301587301588,0.9798329011812158,0.989813736903376,0.01953125,6802,6942,6925,6819
stage3,49,55,132,74,180,128,1.1801801801801801,1.1587301587301588,0.9798329011812158,0.989813736903376,0.01953125,6802,6942,6925,6819
stage3,48,55,133,74,180,128,1.1891891891891893,1.1587301587301588,0.9798329011812158,0.989813736903376,0.01953125,6802,6942,6925,6819
stage3,47,55,134,74,180,128,1.1981981981981982,1.1587301587301588,0.9798329011812158,0.989813736903376,0.01953125,6802,6942,6925,6819
stage3,46,55,135,74,180,128,1.2072072072072073,1.1587301587301588,0.9798329011812158,0.989813736903376,0.01953125,6802,6942,6925,6819
stage3,48,58,132,74,179,131,1.1801801801801801,1.1587301587301588,0.9797907410061631,0.9897922247158474,0.019670758928571428,6836,6977,6925,6888
stage3,47,58,133,74,179,131,1.1891891891891893,1.1587301587301588,0.9797907410061631,0.9897922247158474,0.019670758928571428,6836,6977,6925,6888
stage3,46,58,134,74,179,131,1.1981981981981982,1.1587301587301588,0.9797907410061631,0.9897922247158474,0.019670758928571428,6836,6977,6925,6888
stage3,45,58,135,74,179,131,1.2072072072072073,1.1587301587301588,0.9797907410061631,0.9897922247158474,0.019670758928571428,6836,6977,6925,6888
stage3,49,51,130,73,178,123,1.162162162162162,1.1428571428571428,0.9797833935018051,0.9897884755652808,0.01953125,6785,6925,6925,6785
stage3,48,51,131,73,178,123,1.1711711711711712,1.1428571428571428,0.9797833935018051,0.9897884755652808,0.01953125,6785,6925,6925,6785
stage3,48,53,132,72,179,124,1.1801801801801801,1.126984126984127,0.9797833935018051,0.9897884755652808,0.01953125,6785,6925,6925,6785
stage3,47,51,132,73,178,123,1.1801801801801801,1.1428571428571428,0.9797833935018051,0.9897884755652808,0.01953125,6785,6925,6925,6785
stage3,47,53,133,72,179,124,1.1891891891891893,1.126984126984127,0.9797833935018051,0.9897884755652808,0.01953125,6785,6925,6925,6785
stage3,46,53,134,72,179,124,1.1981981981981982,1.126984126984127,0.9797833935018051,0.9897884755652808,0.01953125,6785,6925,6925,6785
stage3,45,53,135,72,179,124,1.2072072072072073,1.126984126984127,0.9797833935018051,0.9897884755652808,0.01953125,6785,6925,6925,6785
stage3,50,57,130,74,179,130,1.162162162162162,1.1587301587301588,0.9797530155083285,0.9897729745412345,0.019670758928571428,6823,6964,6925,6862
stage3,49,57,131,74,179,130,1.1711711711711712,1.1587301587301588,0.9797530155083285,0.9897729745412345,0.019670758928571428,6823,6964,6925,6862
stage3,48,58,132,70,179,127,1.1801801801801801,1.0952380952380953,0.9797530155083285,0.9897729745412345,0.019670758928571428,6823,6964,6925,6862
stage3,48,57,132,71,179,127,1.1801801801801801,1.1111111111111112,0.9797530155083285,0.9897729745412345,0.019670758928571428,6823,6964,6925,6862
stage3,47,58,133,70,179,127,1.1891891891891893,1.0952380952380953,0.9797530155083285,0.9897729745412345,0.019670758928571428,6823,6964,6925,6862
stage3,47,57,133,71,179,127,1.1891891891891893,1.1111111111111112,0.9797530155083285,0.9897729745412345,0.019670758928571428,6823,6964,6925,6862
stage3,46,58,134,70,179,127,1.1981981981981982,1.0952380952380953,0.9797530155083285,0.9897729745412345,0.019670758928571428,6823,6964,6925,6862
stage3,46,57,134,71,179,127,1.1981981981981982,1.1111111111111112,0.9797530155083285,0.9897729745412345,0.019670758928571428,6823,6964,6925,6862
stage3,45,58,135,70,179,127,1.2072072072072073,1.0952380952380953,0.9797530155083285,0.9897729745412345,0.019670758928571428,6823,6964,6925,6862
stage3,45,57,135,71,179,127,1.2072072072072073,1.1111111111111112,0.9797530155083285,0.9897729745412345,0.019670758928571428,6823,6964,6925,6862
stage3,50,57,130,69,179,125,1.162162162162162,1.0793650793650793,0.9797151488994389,0.9897536516241552,0.019670758928571428,6810,6951,6925,6836
stage3,49,57,131,69,179,125,1.1711711711711712,1.0793650793650793,0.9797151488994389,0.9897536516241552,0.019670758928571428,6810,6951,6925,6836
stage3,48,57,132,67,179,123,1.1801801801801801,1.0476190476190477,0.9797151488994389,0.9897536516241552,0.019670758928571428,6810,6951,6925,6836
stage3,47,57,133,67,179,123,1.1891891891891893,1.0476190476190477,0.9797151488994389,0.9897536516241552,0.019670758928571428,6810,6951,6925,6836
stage3,50,56,131,74,180,129,1.1711711711711712,1.1587301587301588,0.9797093106921859,0.9897506723849676,0.019670758928571428,6808,6949,6925,6832
stage3,49,56,132,74,180,129,1.1801801801801801,1.1587301587301588,0.9797093106921859,0.9897506723849676,0.019670758928571428,6808,6949,6925,6832
stage3,48,56,133,74,180,129,1.1891891891891893,1.1587301587301588,0.9797093106921859,0.9897506723849676,0.019670758928571428,6808,6949,6925,6832
stage3,47,56,134,74,180,129,1.1981981981981982,1.1587301587301588,0.9797093106921859,0.9897506723849676,0.019670758928571428,6808,6949,6925,6832
stage3,50,55,131,72,180,126,1.1711711711711712,1.126984126984127,0.9796742107539282,0.9897327605038957,0.019670758928571428,6796,6937,6925,6808
stage3,50,55,131,73,180,127,1.1711711711711712,1.1428571428571428,0.9796742107539282,0.9897327605038957,0.019670758928571428,6796,6937,6925,6808
stage3,49,55,132,72,180,126,1.1801801801801801,1.126984126984127,0.9796742107539282,0.9897327605038957,0.019670758928571428,6796,6937,6925,6808
stage3,49,55,132,73,180,127,1.1801801801801801,1.1428571428571428,0.9796742107539282,0.9897327605038957,0.019670758928571428,6796,6937,6925,6808
stage3,48,55,133,72,180,126,1.1891891891891893,1.126984126984127,0.9796742107539282,0.9897327605038957,0.019670758928571428,6796,6937,6925,6808
stage3,48,55,133,73,180,127,1.1891891891891893,1.1428571428571428,0.9796742107539282,0.9897327605038957,0.019670758928571428,6796,6937,6925,6808
stage3,47,55,134,72,180,126,1.1981981981981982,1.126984126984127,0.9796742107539282,0.9897327605038957,0.019670758928571428,6796,6937,6925,6808
stage3,47,55,134,73,180,127,1.1981981981981982,1.1428571428571428,0.9796742107539282,0.9897327605038957,0.019670758928571428,6796,6937,6925,6808
stage3,46,55,135,72,180,126,1.2072072072072073,1.126984126984127,0.9796742107539282,0.9897327605038957,0.019670758928571428,6796,6937,6925,6808
stage3,46,55,135,73,180,127,1.2072072072072073,1.1428571428571428,0.9796742107539282,0.9897327605038957,0.019670758928571428,6796,6937,6925,6808
stage3,50,51,129,74,178,124,1.1531531531531531,1.1587301587301588,0.9796389891696751,0.9897147859070683,0.019670758928571428,6784,6925,6925,6784
stage3,50,54,131,71,180,124,1.1711711711711712,1.1111111111111112,0.9796389891696751,0.9897147859070683,0.019670758928571428,6784,6925,6925,6784
stage3,49,54,132,71,180,124,1.1801801801801801,1.1111111111111112,0.9796389891696751,0.9897147859070683,0.019670758928571428,6784,6925,6925,6784
stage3,48,54,133,71,180,124,1.1891891891891893,1.1111111111111112,0.9796389891696751,0.9897147859070683,0.019670758928571428,6784,6925,6925,6784
stage3,46,51,133,72,178,122,1.1891891891891893,1.126984126984127,0.9796389891696751,0.9897147859070683,0.019670758928571428,6784,6925,6925,6784
stage3,47,54,134,71,180,124,1.1981981981981982,1.1111111111111112,0.9796389891696751,0.9897147859070683,0.019670758928571428,6784,6925,6925,6784
stage3,45,51,134,72,178,122,1.1981981981981982,1.126984126984127,0.9796389891696751,0.9897147859070683,0.019670758928571428,6784,6925,6925,6784
stage3,46,54,135,71,180,124,1.2072072072072073,1.1111111111111112,0.9796389891696751,0.9897147859070683,0.019670758928571428,6784,6925,6925,6784
stage3,43,58,127,67,169,124,1.135135135135135,1.0476190476190477,0.9796293676616211,0.9897098756609976,0.020089285714285716,6925,7069,6925,7069
stage3,43,58,127,68,169,125,1.135135135135135,1.0634920634920635,0.9796293676616211,0.9897098756609976,0.020089285714285716,6925,7069,6925,7069
stage3,43,58,127,69,169,126,1.135135135135135,1.0793650793650793,0.9796293676616211,0.9897098756609976,0.020089285714285716,6925,7069,6925,7069
stage3,43,57,127,71,169,127,1.135135135135135,1.1111111111111112,0.9796293676616211,0.9897098756609976,0.020089285714285716,6925,7069,6925,7069
stage3,43,57,127,72,169,128,1.135135135135135,1.126984126984127,0.9796293676616211,0.9897098756609976,0.020089285714285716,6925,7069,6925,7069
stage3,43,57,127,73,169,129,1.135135135135135,1.1428571428571428,0.9796293676616211,0.9897098756609976,0.020089285714285716,6925,7069,6925,7069
