method_family,method_name,interpolation,domain_tested,mask_mode,rmse,mae,mean_bias,max_abs_error,pearson,spearman,nrmse,ssim,ncc,contour_score,gradient_corr,exact_match_possible,valid_cells_used,valid_fraction,notes,composite_score,rank
A_discrete_basic,integer_offset_dx-8_dy8,linear,full,nomask,0.8147879859137847,0.7088773450837168,0.705293821716077,1.491519726562501,-0.09333327619329058,-0.037736751326490764,0.6042180095764063,0.7480490039232907,-0.09333327619329064,0.053854413627770104,-0.04761602408780716,False,39560,0.9157407407407407,integer translation,0.6587400329346205,86
B_linear_registration,affine_manual_shear_shx-0.04_shy+0.04,nearest,full,nomask,0.8139693354876909,0.7069940890120481,0.7033464687435903,1.4974859130859386,-0.09626619420600034,-0.04123979809061165,0.6036109273175306,0.7458001146519916,-0.09626619420600044,0.06460453456627807,-0.05183858180975737,False,39443,0.9130324074074074,manual affine shear,0.6591364717213366,87
C_nonrigid_registration,bspline_like_smooth_flow_tvl1,linear,roi,masked,0.7358952433940169,0.7068086252634842,0.7068086252634842,1.3945245268082544,0.4350227660707162,0.43968091938396003,0.9095794368630093,0.6704248024680246,0.4350227660707162,0.09292830419606922,-0.009026728390675039,False,8296,0.9673507462686567,smooth-flow deformation,0.659581384643396,88
A_discrete_basic,resize_full_transpose,lanczos,full,masked,0.7179050037665309,0.6341676315109466,0.6339455687711526,1.598273519897461,0.033870478303424933,0.06737783906905473,0.6213744785273136,0.7344277404699556,0.033870478303424906,0.10341220730264167,-0.00473280865655887,False,26567,0.6149768518518518,orientation + resize,0.6596719574257678,89
A_discrete_basic,integer_offset_dx-8_dy6,linear,full,nomask,0.8168959873129596,0.7106340964143172,0.7070898677777503,1.491519726562501,-0.10495615000264162,-0.04291228638408307,0.6057812290047896,0.7436765437187746,-0.10495615000264168,0.053788517348804535,-0.04662856413888373,False,40020,0.9263888888888889,integer translation,0.6604693133488841,90
B_linear_registration,affine_manual_shear_shx-0.04_shy+0.04,linear,full,nomask,0.8140726337151942,0.7069025651808803,0.7032492604874582,1.4972398651123058,-0.10024758201651682,-0.04685649746540697,0.6036875296367767,0.7463272874710367,-0.10024758201651675,0.05324707689642483,-0.05170337618803557,False,39370,0.9113425925925925,manual affine shear,0.6606066149287105,91
A_discrete_basic,resize_full_transpose_flip_hv,bicubic,full,masked,0.6789709115951114,0.5755753408434986,0.5723005665259093,1.6000590637207033,-0.22196295888560086,-0.25183213829847534,0.5061847478995878,0.7307466123047295,-0.22196295888560083,0.10768760588083429,0.0028799933598704784,False,28809,0.666875,orientation + resize,0.6608915330399119,92
A_discrete_basic,resize_full_transpose,lanczos,full,nomask,0.8138111794453053,0.7333360324302788,0.7331753695542411,1.598273519897461,0.13341195958452964,0.10945489224478284,0.7043849737701184,0.6909204962336942,0.13341195958452992,0.10572506150011035,0.033419551209477476,False,36720,0.85,orientation + resize,0.6611071560193573,93
B_linear_registration,affine_manual_shear_shx-0.06_shy+0.00,bicubic,full,nomask,0.8210977398069617,0.7162694538298879,0.712433184496732,1.499505795288087,-0.11105224956896681,-0.04020228063057463,0.608897100338866,0.7538887805854304,-0.1110522495689667,0.07916914602879409,-0.04365279352597331,False,39919,0.924050925925926,manual affine shear,0.6611608807315097,94
A_discrete_basic,resize_full_flip_h,lanczos,full,masked,0.7137367976914754,0.6255592501804912,0.6211720721521528,1.50080249633789,-0.02964743623734702,-0.14870335211227162,0.5664577759456146,0.7466448672044227,-0.029647436237346957,0.08933378188694703,0.0006540172272036303,False,26265,0.6079861111111111,orientation + resize,0.6613149907110812,95
B_linear_registration,similarity_manual_rot_+2.0deg,nearest,full,nomask,0.8167029518778274,0.708961134430623,0.7054083592521759,1.4992540252685558,-0.1097157186522992,-0.04754893228775046,0.605638080739953,0.7430331883625674,-0.1097157186522993,0.06163580581297761,-0.04745782594620591,False,39849,0.9224305555555555,manual similarity,0.6613894995677067,96
A_discrete_basic,integer_offset_dx-8_dy4,linear,full,nomask,0.8190816217738437,0.7124757246038563,0.7089714025280314,1.49245625,-0.11654783423356314,-0.04795332510314937,0.6074020183714074,0.7491292505363831,-0.11654783423356298,0.05363741961397783,-0.05115629072297459,False,40480,0.937037037037037,integer translation,0.6618488456561953,97
A_discrete_basic,resize_full_transpose_flip_v,lanczos,full,nomask,0.8144958015937629,0.7331753719436211,0.7331753719436211,1.5591413299560557,0.12527115365565106,0.14125451485121793,0.7049775406532773,0.7155490945410232,0.12527115365565103,0.09523302855056985,-0.03022713997011089,False,36720,0.85,orientation + resize,0.6619879012120856,98
B_linear_registration,affine_manual_shear_shx-0.04_shy+0.04,bicubic,full,nomask,0.8125101083129294,0.7046595116966825,0.7009687316873386,1.4940679443359386,-0.10763974440258808,-0.06055352352244493,0.6025288159532284,0.7482169949838092,-0.1076397444025881,0.05346316076713565,-0.04423913397466161,False,38971,0.9021064814814815,manual affine shear,0.6622993330491608,99
B_linear_registration,similarity_manual_rot_+2.0deg,linear,full,nomask,0.8167624256823539,0.7088153784366918,0.7052564222112228,1.4991891754150402,-0.11363813224227051,-0.05307379812403429,0.605682184414055,0.7432128955633484,-0.11363813224227054,0.05265361198010209,-0.04769809231350278,False,39770,0.9206018518518518,manual similarity,0.6627849424655925,100
A_discrete_basic,integer_offset_dx-6_dy8,linear,full,nomask,0.8188916161586095,0.7111399202492873,0.7077062709758637,1.5014970672607433,-0.11414490915643413,-0.04996556628886821,0.607261116914059,0.7449953741965233,-0.1141449091564341,0.052794619995481205,-0.047758205052350566,False,39904,0.9237037037037037,integer translation,0.66302085027992,101
A_discrete_basic,integer_offset_dx-8_dy2,linear,full,nomask,0.8213233769402354,0.7143865288406914,0.7109225069562037,1.491519726562501,-0.12799544666945858,-0.05288681021279239,0.609064424872254,0.7554272597151539,-0.12799544666945853,0.053291640185510226,-0.056264762963856914,False,40940,0.9476851851851852,integer translation,0.6632037890143848,102
D_optimization_matching,contour_translation_search,linear,full,nomask,0.8215452944267925,0.7159008652924523,0.712184149127055,1.4856795227050767,-0.12257322903934277,-0.043794781956891536,0.6092289910469348,0.745505531189525,-0.12257322903934263,0.07754209549126871,-0.03555698240208608,False,39725,0.9195601851851852,contour alignment,0.6636956031340964,103
B_linear_registration,similarity_manual_rot_+8.0deg,nearest,full,masked,0.7201730867888365,0.6274151210809669,0.6207339522946337,1.3273780456542958,-0.09829059678388694,-0.3009302133274343,0.5340549401474496,0.8185751553549057,-0.09829059678388699,0.06983770582929782,-0.017071667276051607,False,27120,0.6277777777777778,manual similarity,0.6637459567524231,104
A_discrete_basic,resize_full_transpose,nearest,roi,nomask,0.7484472290157848,0.7059755300714009,0.7059755300714009,1.428069192504882,0.39054404651754077,0.42934617006514597,0.9250939113970528,0.689533530103311,0.39054404651754066,0.17631886965839136,-0.005202817608617071,False,8576,1.0,orientation + resize,0.664306523569244,105
B_linear_registration,similarity_manual_rot_+8.0deg,bicubic,full,masked,0.7189057997836776,0.6260609676537722,0.6193375976821796,1.3257777801513662,-0.09956950747851363,-0.30375584605756123,0.5331151648377285,0.8202527115392568,-0.09956950747851363,0.057868699865968314,-0.01921599175275784,False,26952,0.6238888888888889,manual similarity,0.6644584743181413,106
A_discrete_basic,integer_offset_dx-8_dy0,linear,full,nomask,0.8257380648421557,0.7184968796634346,0.7150352194623102,1.495096102905272,-0.13909547391616678,-0.05435241689909994,0.6123382015885465,0.7546816553459783,-0.13909547391616686,0.0755357062960834,-0.03574042917658131,False,40940,0.9476851851851852,integer translation,0.6646474936857042,107
A_discrete_basic,integer_offset_dx-6_dy6,linear,full,nomask,0.8209274947601577,0.7128780028820603,0.70947949326508,1.5014970672607433,-0.1254120252065278,-0.05509325017464584,0.6087708526215475,0.740566869777075,-0.12541202520652786,0.052903815342614936,-0.048496753472757344,False,40368,0.9344444444444444,integer translation,0.664732551769061,108
B_linear_registration,similarity_manual_rot_+8.0deg,linear,full,masked,0.7202113733518981,0.6274310743735441,0.6207479028989376,1.325932275390624,-0.0993090360626223,-0.30214578412904586,0.5340833321111587,0.8191111255531169,-0.09930903606262242,0.05328314209818106,-0.02518370929455111,False,27112,0.6275925925925926,manual similarity,0.6649375604020153,109
B_linear_registration,similarity_manual_rot_+8.0deg,lanczos,full,masked,0.7165192767236361,0.6235193166870869,0.6167153109377732,1.3152101165771484,-0.10085552289000531,-0.30740243876344936,0.5313454035770377,0.8223239818703942,-0.10085552289000517,0.05288509291264134,-0.024272172846898844,False,26632,0.6164814814814815,manual similarity,0.6649657904921672,110
B_linear_registration,similarity_manual_rot_+2.0deg,bicubic,full,nomask,0.8152089673480214,0.7065758590231977,0.7029804981533518,1.4960306060791027,-0.1210804860399726,-0.0668289494860499,0.6045301945480316,0.7451102154101886,-0.12108048603997257,0.052509892766716866,-0.05306342474088871,False,39369,0.9113194444444445,manual similarity,0.6650229587611182,111
B_linear_registration,affine_manual_aniso_sx0.98_sy1.02,nearest,full,nomask,0.8228897636422049,0.7138377443306207,0.7106934541906231,1.501560009765626,-0.14761001523327386,-0.05949468196608273,0.6102260019593653,0.7519644519686226,-0.14761001523327394,0.06226957224060588,-0.053065957405011306,False,41296,0.955925925925926,manual affine,0.6655252774652621,112
A_discrete_basic,integer_offset_dx-6_dy4,linear,full,nomask,0.8230371216204361,0.7147002786152039,0.711337660916397,1.5014970672607433,-0.1366078589692334,-0.060058799359060895,0.6103352774345089,0.7462939096225607,-0.1366078589692333,0.05268450202111297,-0.05075187409222796,False,40832,0.9451851851851852,integer translation,0.6659163259906387,113
A_discrete_basic,resize_full_transpose,bicubic,roi,nomask,0.7482544094169521,0.7057643552630696,0.7057643552630696,1.4339228454589836,0.3902507111193631,0.42904220959826045,0.9248555829886322,0.6946601349662381,0.3902507111193632,0.11027661997609019,-0.015021923285303045,False,8576,1.0,orientation + resize,0.6669850134482934,114
A_discrete_basic,integer_offset_dx-6_dy2,linear,full,nomask,0.8252009707579256,0.7165911257346623,0.7132649842851616,1.5014970672607433,-0.14763864731680088,-0.06490450767385972,0.6119399115742861,0.7530084394699231,-0.14763864731680085,0.052350848711922346,-0.05386499051663775,False,41296,0.955925925925926,integer translation,0.6670707672057948,115
A_discrete_basic,integer_offset_dx-4_dy8,linear,full,nomask,0.8228986682622283,0.7134086222702265,0.7101236827177783,1.5004079711914073,-0.1342923626843983,-0.06177793222257338,0.6102326053112551,0.7420574018430965,-0.13429236268439834,0.05179070335469689,-0.04757954953191686,False,40248,0.9316666666666666,integer translation,0.6671363361078647,116
A_discrete_basic,resize_full_transpose,lanczos,roi,nomask,0.7482411117801712,0.7057673966567908,0.7057673966567908,1.4333048645019524,0.39033050317827,0.4291199556386333,0.9248391468761782,0.6947327580695726,0.39033050317826995,0.10465721948311828,-0.01542519953400123,False,8576,1.0,orientation + resize,0.6672000280374878,117
A_discrete_basic,resize_full_transpose,linear,roi,nomask,0.7482229484682714,0.7057825595891298,0.7057825595891298,1.4334421936035149,0.3904635364138394,0.4292236113781633,0.9248166967038777,0.6948429132189594,0.39046353641383935,0.10082065264412347,-0.014251539575778894,False,8576,1.0,orientation + resize,0.6672680005494818,118
B_linear_registration,affine_manual_aniso_sx0.98_sy1.02,linear,full,nomask,0.8230628261030479,0.7135741161522148,0.7104271915182143,1.5004480255126964,-0.15584374649502336,-0.07078599613008826,0.6103543389714847,0.7525035950834598,-0.15584374649502347,0.059833668852562014,-0.05499761252740594,False,41118,0.9518055555555556,manual affine,0.6678720932985086,119
A_discrete_basic,integer_offset_dx-8_dy-2,linear,full,nomask,0.826834761253719,0.718938433205299,0.7154410429078503,1.4988684448242182,-0.14817844187569507,-0.05991545608199986,0.6131514729356456,0.7454454928257037,-0.14817844187569512,0.07587382319193771,-0.03061416724365364,False,40480,0.937037037037037,integer translation,0.6679308160483395,120
A_discrete_basic,resize_full_transpose_flip_h,lanczos,full,masked,0.6870396127949756,0.5898777803745601,0.5898746111966123,1.6269385040283204,-0.1036951482218998,0.018296488000380397,0.5946592918119846,0.7155790928448498,-0.10369514822189974,0.09815167201232873,-0.0003500527552024262,False,26567,0.6149768518518518,orientation + resize,0.6681404748953046,121
A_discrete_basic,integer_offset_dx-6_dy0,linear,full,nomask,0.8295362130632473,0.7206781129066261,0.7173522288124766,1.4990938079833995,-0.158350905834481,-0.06634912469389352,0.6151547742404497,0.7522361008508718,-0.15835090583448094,0.07437025596491248,-0.032900801555442026,False,41296,0.955925925925926,integer translation,0.6684279302607455,122
A_discrete_basic,integer_offset_dx-4_dy6,linear,full,nomask,0.8248636387731796,0.7151279613057525,0.7118741993931939,1.5004079711914073,-0.14520410234422942,-0.06686614877085217,0.6116897580817047,0.7375453771689496,-0.14520410234422934,0.05182132656183994,-0.049820719651046695,False,40716,0.9425,integer translation,0.6688343154832262,123
A_discrete_basic,scale_only_center_s0.95,nearest,full,nomask,0.8141706264165584,0.7070011677205297,0.7032722131127379,1.47574768371582,-0.13615169464391602,-0.05030596067467939,0.603760197565115,0.7502882521292974,-0.13615169464391594,0.10039860498477811,-0.03739655766403078,False,36686,0.849212962962963,scale only,0.6690335384243861,124
B_linear_registration,similarity_manual_rot_+2.0deg,lanczos,full,nomask,0.8121037469228849,0.7020706127116011,0.698400865905798,1.4897668731689464,-0.1365714672513829,-0.09511410890306078,0.6022274726903107,0.7487621607805423,-0.1365714672513829,0.05238508405927534,-0.05007670735108358,False,38571,0.8928472222222222,manual similarity,0.6690666461811311,125
A_discrete_basic,integer_offset_dx-4_dy4,linear,full,nomask,0.8268995221691833,0.7169308211470353,0.7137091300536793,1.5004079711914073,-0.15601599634822164,-0.07177829487022162,0.6131994973445921,0.7432355187054579,-0.15601599634822147,0.05160438886223693,-0.053448827276110444,False,41184,0.9533333333333334,integer translation,0.669987660814012,126
B_linear_registration,affine_manual_shear_shx+0.00_shy+0.06,nearest,full,nomask,0.8205903512596928,0.707539491013672,0.7044242522155209,1.5178470672607425,-0.14948158267694248,-0.0806309597665518,0.6085208389022558,0.747084499287874,-0.1494815826769425,0.06064549756616428,-0.038669587551595504,False,39479,0.9138657407407408,manual affine shear,0.6700310408692262,127
B_linear_registration,affine_manual_aniso_sx0.98_sy1.02,bicubic,full,nomask,0.8215428723334306,0.7113775474580948,0.7081998897690983,1.4976880920410167,-0.16350623194248892,-0.08478484791865801,0.6092271949079939,0.7488900170356773,-0.16350623194248892,0.059958953853567636,-0.05532824836730025,False,40710,0.9423611111111111,manual affine,0.6703016955261346,128
